client_id,name,lastname,ID,email,phone,country,city,address,fecha_registro,fecha_nacimiento,genero,estado,canal
CL-06996,John,Adams,SIM-X0133164V,qcurtis@example.com,+1 686956287,Estados Unidos,North Christopherborough,"73725 Baker Ridges Apt. 651, South Kristi, MN 08316",2024-06-07,1950-07-29,Otro,Inactivo,Tienda física
CL-06997,Milena,Sousa,SIM-6339841Y,fernandocassiano@example.com,+55 660684161,Brasil,Rodrigues da Mata,"Residencial de Almeida, 91, Pantanal, 18848-134 Cavalcanti / DF",2024-09-22,1979-02-16,Femenino,Activo,Referido
CL-06998,Лукьян,Крюков,SIM-2173694X,samolovfedot@example.net,+7 678353191,Rusia,клх Байкальск,"п. Оймякон, пер. Ключевой, д. 3 к. 4, 170458",2023-12-02,1978-08-25,Masculino,Activo,Referido
CL-06999,京助,藤田,SIM-Y1830407K,ryosukeinoue@example.net,+81 659824970,Japón,調布市,岩手県鎌ケ谷市神明内18丁目8番7号,2023-12-11,1998-01-21,Femenino,Inactivo,Tienda física
CL-07000,Patrick,Fleury,SIM-1465729P,michelnath@example.org,+33 684490302,Francia,HoarauVille,"6, avenue Dos Santos, 50542 Andre",2024-06-28,1985-02-07,Masculino,Activo,Referido
CL-07001,Elvira,Mejía,SIM-Y1918818C,leonor73@example.net,+52 601783713,México,Nueva Irán,"Continuación Países Bajos 868 001, Vieja Ghana, PUE 55644-7880",2024-08-24,1970-12-16,Masculino,Activo,Referido
CL-07002,建,孔,SIM-3344281N,liqiu@example.com,+86 611802455,China,飞市,天津市北京县南溪钟路N座 186845,2024-09-27,1965-08-04,Femenino,Inactivo,Tienda física
CL-07003,Reyes,Paz,SIM-7289287N,luchoestevez@example.org,+1-809 606897347,Dominican Republic,Cáceres,"C. de Arturo Álvarez 67 Apt. 53 , La Rioja, 17418",2025-09-12,1967-11-21,Femenino,Inactivo,Tienda física
CL-07004,春梅,彭,SIM-7717284W,lfan@example.net,+86 634120436,China,亮县,香港特别行政区大冶市山亭哈尔滨路f座 831601,2025-02-15,1957-06-02,Masculino,Activo,Referido
CL-07005,Lorena,Jesus,SIM-Y1614905Y,diogo59@example.net,+55 634971268,Brasil,Rezende,"Praça Luiz Gustavo da Conceição, 16, Providencia, 09318397 Nascimento / PE",2024-09-04,2001-05-08,Femenino,Activo,Tienda física
CL-07006,Courtney,Klein,SIM-6280822M,sharon51@example.org,+1 657836919,Canadá,Johnmouth,"36240 Mason Brooks, Lake Samanthashire, NU N4E 6C8",2024-01-19,1969-04-13,Otro,Activo,Tienda física
CL-07007,Natalie,Mendez,SIM-Y1408633K,anthonywilliam@example.com,+1 625839582,Canadá,Lake Manuel,"260 Mayo Ville Apt. 184, West Kelly, SK T4A5X4",2025-03-11,1966-11-22,Otro,Activo,Tienda física
CL-07008,Cynthia,Roberson,SIM-3965962A,dlee@example.net,+1 657153520,Estados Unidos,Castrohaven,"PSC 0050, Box 2324, APO AP 94256",2024-05-11,1956-10-12,Femenino,Suspendido,Tienda física
CL-07009,Jaroslav,Hendriks,SIM-7345430N,waehneranne-marie@example.org,+49 637814363,Alemania,Rostock,"Heckerweg 79, 50622 Bamberg",2024-03-26,1995-11-15,Masculino,Activo,Instagram
CL-07010,Eric,Davis,SIM-X0869904K,lisa62@example.com,+1 647381271,Estados Unidos,Lake Ernestmouth,"975 Reilly Canyon, Kimberlychester, NY 05769",2023-11-24,1983-03-19,Femenino,Activo,Web
CL-07011,Julie,King,SIM-Y1368719N,bradleymichelle@example.org,+1 618864083,Estados Unidos,Port Monica,"7216 Arroyo Expressway Apt. 691, North Zacharyberg, VT 17510",2024-10-07,1988-03-09,Femenino,Activo,Instagram
CL-07012,Тарас,Киселев,SIM-Z2425827V,isa_1991@example.com,+7 673267674,Rusia,д. Кизилюрт,"к. Жиганск, наб. Герцена, д. 559, 946874",2024-05-01,1965-10-07,Femenino,Activo,Tienda física
CL-07013,Ульян,Мишина,SIM-X0777199Y,harlampi2003@example.org,+7 698497676,Rusia,с. Кажим,"п. Троицк (Челяб.), бул. Юности, д. 721 к. 2/7, 048178",2024-07-20,1945-10-31,Otro,Activo,Instagram
CL-07014,Reyes,Castellanos,SIM-Y1795672Q,nacio81@example.org,+1-809 619514701,Dominican Republic,Cáceres,"Rambla Alejandro Araujo 7 Apt. 15 , Albacete, 50933",2025-08-19,1956-09-20,Masculino,Inactivo,Web
CL-07015,Leandro,da Cunha,SIM-Z2796170Z,mfonseca@example.org,+55 686917346,Brasil,da Paz da Serra,"Rodovia Viana, 12, Vista Alegre, 39905-842 Nascimento de Rezende / AM",2024-11-21,1961-01-07,Femenino,Activo,Tienda física
CL-07016,Lucca,Rezende,SIM-Y1561898Z,mendesisis@example.net,+55 656205395,Brasil,Sampaio de Barbosa,"Praça João Miguel Fogaça, 59, Califórnia, 60756475 Machado / SE",2023-10-03,1969-06-12,Femenino,Suspendido,Referido
CL-07017,Honoré,Riou,SIM-4767085J,deschampsnathalie@example.com,+33 657929727,Francia,Gallet,"29, avenue Techer, 61171 Pruvost",2024-10-17,1948-03-28,Otro,Activo,Web
CL-07018,Juan,Solana,SIM-1805124S,bermudezjuanito@example.org,+1-809 604484847,Dominican Republic,Álava,"Pasaje de Sabina Ordóñez 489, Huesca, 16311",2025-05-04,1982-11-03,Masculino,Activo,Instagram
CL-07019,Milan,Aumann,SIM-6889309G,bschmidt@example.com,+49 656353406,Alemania,Neuruppin,"Pascal-Schleich-Platz 9/5, 25214 Soest",2025-08-07,1980-08-14,Masculino,Activo,Tienda física
CL-07020,Brígida,Morera,SIM-6000529J,fabian40@example.org,+1-809 641986471,Dominican Republic,Cuenca,"Glorieta de Tomás Abella 412 Apt. 50 , Girona, 24128",2024-07-31,1991-10-24,Otro,Activo,Instagram
CL-07021,Moisés,Sanz,SIM-2087361L,jose-antoniobarrios@example.net,+1-809 608935284,Dominican Republic,Alicante,"Cañada Miguel Ángel Gil 723 Apt. 64 , Madrid, 17516",2024-11-06,1996-11-12,Otro,Activo,Tienda física
CL-07022,Donatella,Cilea,SIM-X0927003B,delfinopizziol@example.com,+39 659735543,Italia,Fabro,"Contrada Gino, 5 Piano 6, 80011, Pezzalunga (NA)",2024-03-30,1971-11-01,Femenino,Suspendido,Web
CL-07023,Эммануил,Кудрявцева,SIM-Y1782088W,gerasim_1982@example.org,+7 643172485,Rusia,к. Ульяновск,"клх Тикси, бул. Ярославский, д. 54 к. 95, 340428",2024-06-12,1948-03-21,Femenino,Activo,Web
CL-07024,Леонтий,Бурова,SIM-Y1998632R,muravevostromir@example.com,+7 646571108,Rusia,г. Петропавловск-Камчатский,"п. Видное, бул. Горный, д. 7 стр. 43, 705887",2024-11-18,1957-07-18,Otro,Activo,Instagram
CL-07025,Cassandra,Johns,SIM-5173124X,robertfrazier@example.com,+1 686246005,Estados Unidos,South Hollychester,"7452 Hernandez Turnpike, Feliciamouth, KS 63837",2024-01-06,1972-02-16,Otro,Suspendido,Referido
CL-07026,William,Elliott,SIM-Y1387285V,karen21@example.net,+1 607261498,Estados Unidos,Harrismouth,"6088 Austin Burg Suite 994, East Allisonport, NV 78902",2024-10-10,1968-06-20,Masculino,Activo,Web
CL-07027,Isabelle,Raymond,SIM-3961200W,fleurycatherine@example.com,+33 677633031,Francia,Alexandre,"rue Bailly, 57788 Sainte Édouard",2025-02-05,1973-09-03,Otro,Activo,Referido
CL-07028,Yuridia,Montañez,SIM-X0287169Z,fvillagomez@example.com,+52 676178603,México,San Olga los altos,"Corredor Norte Ulibarri 659 Interior 033, Vieja Marruecos, COL 97853-6420",2025-02-28,1963-07-15,Femenino,Activo,Tienda física
CL-07029,Евграф,Лихачева,SIM-5678129G,shubinsila@example.net,+7 642064798,Rusia,с. Моршанск,"ст. Барнаул, бул. Ставропольский, д. 1, 078345",2024-08-08,1993-01-02,Femenino,Activo,Web
CL-07030,Eloá,Azevedo,SIM-Z2664450S,heloisa99@example.com,+55 682948860,Brasil,Leão,"Praia de da Cruz, 923, Minaslandia, 39877-494 Leão da Serra / RN",2024-08-22,1944-12-29,Otro,Activo,Instagram
CL-07031,Ana Belén,Llopis,SIM-5917682N,mbilbao@example.net,+34 611352077,España,Huesca,"Ronda Loreto Lozano 8 Apt. 52 , Burgos, 30971",2024-09-06,1984-10-29,Femenino,Activo,Referido
CL-07032,Plácido,Armas,SIM-7984288E,bmora@example.org,+58 678575134,Venezuela,Granada,"Camino María Teresa Arias 9, Tarragona, 29390",2024-10-17,1998-04-24,Otro,Activo,Instagram
CL-07033,Harri,Jacob,SIM-4712132F,karl-otto00@example.com,+49 620941782,Alemania,Mühlhausen,"Torsten-Junitz-Allee 6416, 27932 Germersheim",2025-08-21,1977-07-16,Otro,Activo,Web
CL-07034,Daniel,Esparza,SIM-Y1110542X,saldanajose-maria@example.org,+52 698200435,México,Nueva Austria,"Peatonal Quintana Roo 760 Edif. 885 , Depto. 898, Nueva Bahamas, BC 36680",2025-07-11,1979-05-27,Femenino,Inactivo,Tienda física
CL-07035,Patrizio,Gargallo,SIM-Y1942448Y,armando13@example.org,+39 671246945,Italia,Buccinasco,"Canale Niscoromni, 191, 95127, Picanello (CT)",2023-10-22,1997-03-07,Otro,Activo,Instagram
CL-07036,Лукьян,Тимофеев,SIM-Y1132206P,qanisimov@example.org,+7 687232048,Rusia,п. Якутск,"д. Тайшет, бул. Светлый, д. 5/1 к. 9/9, 479833",2025-07-05,1970-04-07,Femenino,Activo,Instagram
CL-07037,Benjamín,Carmona,SIM-8381554D,de-la-torrenancy@example.com,+52 692385486,México,San Beatriz los bajos,"Retorno Yemen 763 548, San Raquel los altos, TAB 94083-2167",2024-06-09,1954-03-25,Femenino,Inactivo,Instagram
CL-07038,Cristian,Vaca,SIM-5504935T,jose-manuel49@example.org,+52 644655203,México,Nueva Nauru,"Ampliación Rael 237 358, Nueva Burkina Faso, MOR 84664",2024-01-23,1951-09-03,Otro,Activo,Tienda física
CL-07039,Antony,Nunes,SIM-3620156W,emoraes@example.net,+55 640722150,Brasil,Ferreira do Amparo,"Estação de Costa, 908, Alto Das Antenas, 87656220 Cassiano / MA",2025-03-24,2003-01-07,Femenino,Activo,Tienda física
CL-07040,Guillermo,Vara,SIM-5577006N,herbertorio@example.com,+1-809 663504429,Dominican Republic,Cantabria,"Alameda de Ester Enríquez 756, Segovia, 20220",2025-02-18,1955-02-27,Masculino,Activo,Instagram
CL-07041,Giuseppina,Matteotti,SIM-Y1836582D,torquato88@example.net,+39 691156006,Italia,Trausella,"Borgo Gioacchino, 82 Piano 6, 25126, Brescia (BS)",2024-10-12,1970-05-04,Femenino,Activo,Referido
CL-07042,东,黄,SIM-Z2542811T,tyu@example.net,+86 683156551,China,淮安县,安徽省天津市城东郑州路K座 340394,2025-01-31,1975-11-07,Femenino,Activo,Web
CL-07043,Станимир,Павлов,SIM-1647774P,nikandr1970@example.net,+7 692830980,Rusia,г. Ирбит,"с. Люберцы, наб. Павлова, д. 8, 691752",2024-07-12,2002-01-21,Otro,Activo,Tienda física
CL-07044,Guiomar,Angulo,SIM-Y1538476Y,gizquierdo@example.org,+58 678587552,Venezuela,Teruel,"Paseo de Amanda Camacho 51 Puerta 5 , Las Palmas, 46916",2024-07-03,1967-05-01,Otro,Activo,Web
CL-07045,Lucas,Jean,SIM-1581240J,arnaudlouis@example.org,+33 688802750,Francia,Sainte JulietteVille,"193, rue de Dupré, 74731 Guillon",2025-09-16,2005-02-17,Femenino,Inactivo,Web
CL-07046,Wendolin,Barrera,SIM-5667586H,nrodrigez@example.com,+52 692369423,México,San Antonia los altos,"Calzada Barela 531 089, San Alfonso de la Montaña, MOR 18653-8503",2024-10-08,1991-06-13,Otro,Activo,Tienda física
CL-07047,Odalys,Palomar,SIM-9147909G,baldomeroadadia@example.com,+34 633083388,España,León,"Avenida de Armida Rius 91 Puerta 7 , Pontevedra, 05243",2024-07-31,1945-06-20,Otro,Activo,Web
CL-07048,凯,范,SIM-8850043B,yong86@example.com,+86 626728014,China,梧州县,湖南省呼和浩特市高坪王路r座 935710,2025-07-07,1951-05-01,Masculino,Activo,Web
CL-07049,Lara,Correia,SIM-Y1449237F,leogarcia@example.net,+55 679382369,Brasil,Silva,"Trevo de Vieira, 58, Alta Tensão 2ª Seção, 15958588 Freitas / SP",2025-09-16,1961-06-13,Otro,Activo,Web
CL-07050,Doris,Dörschner,SIM-1457946E,alice87@example.org,+49 649054534,Alemania,Pinneberg,"Bonbachallee 761, 23941 Freising",2023-12-30,1972-07-14,Masculino,Activo,Instagram
CL-07051,Edu,Alarcón,SIM-2186164Z,almazanalfonso@example.org,+34 659059035,España,La Rioja,"Callejón Amor Moles 1 Piso 7 , Álava, 37658",2024-07-19,1946-07-28,Masculino,Activo,Web
CL-07052,Osman,Gnatz,SIM-6063645V,trupphasan@example.com,+49 640008690,Alemania,Potsdam,"Otto-Heidrich-Platz 1/9, 91034 Hildburghausen",2025-06-08,1963-03-16,Femenino,Activo,Tienda física
CL-07053,Humberto,Candelaria,SIM-Z2128701M,marisol13@example.com,+52 674019964,México,San Ángela los altos,"Corredor Oaxaca 038 608, Nueva China, TLAX 99407-4572",2023-11-15,1964-11-05,Masculino,Activo,Instagram
CL-07054,Karl-Peter,Johann,SIM-9104450S,andreiflantz@example.com,+49 689475806,Alemania,Bad Liebenwerda,"Heinrichring 29-57, 21838 Reutlingen",2023-09-22,1961-07-16,Otro,Activo,Tienda física
CL-07055,Malik,Graham,SIM-9929658Y,martinezanna@example.net,+1 645560035,Estados Unidos,Nathanmouth,"9099 Jackson Glens Suite 906, Danielfurt, AL 99075",2024-11-17,1981-11-06,Masculino,Activo,Instagram
CL-07056,Donato,Patiño,SIM-X0288686J,azorinvenceslas@example.net,+1-809 610362001,Dominican Republic,Huelva,"Vial de Irma Azorin 96 Piso 0 , Las Palmas, 15897",2025-05-20,1954-04-25,Masculino,Activo,Web
CL-07057,Ana Júlia,Nogueira,SIM-8525545C,ana-clara20@example.org,+55 653628215,Brasil,Moreira de Martins,"Rodovia Nathan Peixoto, 60, Conjunto Jatoba, 19680542 Moreira dos Dourados / PE",2024-09-12,1967-09-26,Femenino,Inactivo,Web
CL-07058,Christine,Guillot,SIM-6399008V,aimeduhamel@example.net,+33 647568024,Francia,Besnard-sur-Mer,"rue Maury, 63241 Brunel",2023-11-11,1957-12-02,Femenino,Activo,Web
CL-07059,Karola,Steuer,SIM-X0458302G,christoseberhardt@example.org,+49 608187908,Alemania,Bamberg,"Lindnerstr. 3/4, 07482 Grevesmühlen",2025-05-07,1977-04-17,Otro,Activo,Referido
CL-07060,Emma,Leon,SIM-Y1544089F,wcalvet@example.net,+1-809 684558210,Dominican Republic,Santa Cruz de Tenerife,"Pasaje Lupe Alcaraz 59 Piso 6 , Cáceres, 02824",2023-12-31,1982-08-17,Otro,Activo,Instagram
CL-07061,Rachel,Jones,SIM-X0105993D,iwilliams@example.com,+1 681050041,Estados Unidos,Lisamouth,"8814 David Pass Suite 393, North Thomas, DE 31964",2024-05-11,1963-06-15,Masculino,Inactivo,Referido
CL-07062,修平,藤井,SIM-8653084R,kyosuke99@example.com,+81 649973654,Japón,川崎市高津区,岐阜県調布市鍛冶ケ沢5丁目23番14号 三筋シャルム221,2023-12-20,1964-04-01,Otro,Activo,Web
CL-07063,想,郝,SIM-Y1696523C,jing46@example.org,+86 647652475,China,巢湖县,宁夏回族自治区巢湖县海港永安街M座 726998,2023-11-17,1964-03-19,Masculino,Activo,Web
CL-07064,Javi,Barrera,SIM-Z2840048P,sroman@example.net,+1-809 694154191,Dominican Republic,La Rioja,"Glorieta Dimas Heras 79 Puerta 2 , Pontevedra, 19862",2024-05-01,1991-10-11,Otro,Activo,Web
CL-07065,Ramiro,Escudero,SIM-Y1166012G,onofre12@example.com,+34 643576253,España,Santa Cruz de Tenerife,"Calle de Benigna Samper 74 Puerta 6 , Huelva, 48566",2024-05-05,1953-04-12,Masculino,Activo,Web
CL-07066,Adriane,Christoph,SIM-Y1696459W,bernardstolze@example.org,+49 682814458,Alemania,Kleve,"Trübstraße 65, 52776 Ilmenau",2024-09-12,1969-04-22,Masculino,Activo,Tienda física
CL-07067,修平,青木,SIM-Y1796445F,isato@example.com,+81 617367420,Japón,小笠原村,岩手県西東京市中小来川39丁目27番15号 蟇沼アーバン649,2024-08-21,1990-10-31,Otro,Activo,Tienda física
CL-07068,Исидор,Игнатьев,SIM-5521720H,leontiivanov@example.org,+7 623510493,Rusia,с. Рубцовск,"д. Бугуруслан, бул. Пролетарский, д. 28 к. 979, 083904",2025-07-12,1956-10-16,Masculino,Activo,Web
CL-07069,Dominic,Simmons,SIM-1752662Q,sharontaylor@example.com,+1 623864334,Estados Unidos,Matthewtown,"55870 Eric Place, Calebville, KS 73402",2024-05-07,1977-12-01,Otro,Inactivo,Tienda física
CL-07070,Tricia,Daniel,SIM-X0916922G,rachel80@example.org,+1 614391559,Canadá,West Emma,"229 David Drives Suite 327, Glovershire, NT E3A3X5",2023-09-18,1988-06-19,Masculino,Activo,Instagram
CL-07071,Johnny,Gregory,SIM-Z2844643A,hickmanroger@example.org,+1 628952677,Canadá,Bellview,"05361 Dougherty Cliffs Apt. 799, Jenniferberg, YT N4A 4Y1",2025-04-06,1999-03-19,Masculino,Activo,Tienda física
CL-07072,Enrico,Argentero,SIM-4411531Q,lucianazetticci@example.net,+39 661130585,Italia,Crespiatica,"Rotonda Surian, 53, 81021, Arienzo (CE)",2024-12-14,1949-05-20,Otro,Activo,Instagram
CL-07073,Espiridión,Lucena,SIM-9066779H,tmilla@example.net,+58 688120332,Venezuela,Badajoz,"Pasadizo de José Luis Ocaña 24, Salamanca, 14589",2024-08-20,1980-02-14,Otro,Suspendido,Instagram
CL-07074,Клавдий,Самойлов,SIM-Y1900792A,lukinemeljan@example.com,+7 684722954,Rusia,с. Хатанга,"ст. Королев, ул. Морская, д. 3, 717155",2024-01-14,1975-11-24,Masculino,Activo,Instagram
CL-07075,Abelardo,Gaytán,SIM-9240182R,deliagonzales@example.org,+52 671679052,México,San Esther los bajos,"Corredor Sur Suárez 391 Interior 404, San Patricio los bajos, CHIH 77138",2025-05-08,1975-10-02,Masculino,Activo,Instagram
CL-07076,聡太郎,木村,SIM-8059879N,suzukiyoichi@example.org,+81 611238114,Japón,江戸川区,京都府横浜市緑区細竹34丁目12番7号 上広谷コート488,2024-03-27,1960-09-17,Masculino,Activo,Tienda física
CL-07077,Adoración,Alegria,SIM-9511190T,bernardafarre@example.org,+58 650058498,Venezuela,Toledo,"Calle de Petrona Pagès 91, Almería, 39300",2024-06-14,1991-10-28,Masculino,Activo,Referido
CL-07078,Олимпиада,Матвеев,SIM-X0727777B,anaumova@example.org,+7 639547780,Rusia,ст. Невинномысск,"г. Кандалакша, пер. Плеханова, д. 8, 700430",2024-08-02,1973-06-24,Femenino,Activo,Tienda física
CL-07079,Lisa,Gualtieri,SIM-8851249K,fabbripaloma@example.org,+39 609204078,Italia,Brugneto,"Stretto Umberto, 70, 00061, Anguillara Sabazia (RM)",2025-07-23,1965-06-14,Otro,Suspendido,Tienda física
CL-07080,Елисей,Ермакова,SIM-6447898D,kabanovapollinari@example.com,+7 656168333,Rusia,к. Дербент,"п. Астрахань, пер. Осипенко, д. 3/7 стр. 19, 528236",2025-06-14,1994-12-18,Femenino,Activo,Tienda física
CL-07081,Victoire,Léger,SIM-Z2518112A,mauricelefort@example.org,+33 669385901,Francia,Gauthier-sur-Leroy,"23, avenue de Rousseau, 48131 Guillet-les-Bains",2024-08-20,1975-10-11,Otro,Activo,Web
CL-07082,桃子,藤原,SIM-2213431A,zokada@example.com,+81 671703283,Japón,文京区,山梨県練馬区箭坪20丁目27番16号,2024-09-12,2001-04-23,Femenino,Activo,Web
CL-07083,Diego,Pires,SIM-6514818E,gabrieljesus@example.org,+55 646449125,Brasil,Correia,"Via da Costa, 5, Casa Branca, 78767494 Pimenta do Norte / MG",2024-01-11,1990-03-28,Otro,Activo,Instagram
CL-07084,Homero,Alonzo,SIM-4290727P,ccollado@example.net,+52 620405874,México,San Vanesa de la Montaña,"Viaducto Samoa 172 563, Nueva República de Moldova, SON 13576",2024-08-14,1999-12-25,Otro,Activo,Referido
CL-07085,Daniel,Nascimento,SIM-Y1189134B,ana-vitoria21@example.org,+55 601949024,Brasil,Albuquerque de Azevedo,"Parque de Cavalcanti, 75, Vila Minaslandia, 69178732 da Cunha / AC",2023-12-25,1948-10-01,Masculino,Activo,Tienda física
CL-07086,Daryl,Peterson,SIM-9833399W,samantha98@example.com,+1 642720284,Estados Unidos,Andersonfort,"731 Sharp Shores, Ericview, AL 70192",2025-01-22,1976-07-05,Otro,Activo,Referido
CL-07087,Patrick,Walsh,SIM-4899739A,arnoldmichelle@example.net,+1 674238266,Estados Unidos,East Tara,"1963 Andre Points Suite 209, Davisberg, PR 96795",2025-03-16,1986-01-25,Otro,Activo,Web
CL-07088,Anastasie,De Sousa,SIM-5790249E,xberthelot@example.com,+33 668134041,Francia,Vasseurdan,"18, boulevard Legrand, 08156 Aubry",2025-08-17,1960-03-13,Masculino,Inactivo,Web
CL-07089,Pietro,Andrade,SIM-Z2655094C,leaozoe@example.com,+55 637255347,Brasil,Barros,"Aeroporto Viana, 83, Bacurau, 59328938 Correia / AM",2024-05-26,1975-06-29,Masculino,Activo,Instagram
CL-07090,Maysa,da Costa,SIM-Z2483069N,ana-vitoriacosta@example.net,+55 668514919,Brasil,Fonseca,"Vereda de Guerra, 78, Pindorama, 97216044 Gomes do Amparo / SC",2025-05-25,1999-02-10,Femenino,Activo,Tienda física
CL-07091,Sydney,Romero,SIM-3716243H,daniel15@example.org,+1 689676968,Estados Unidos,Lawsonberg,"PSC 7736, Box 1563, APO AP 28282",2023-11-13,2003-09-07,Masculino,Activo,Instagram
CL-07092,Jörg-Peter,Bärer,SIM-Y1563177M,moniquebender@example.org,+49 630024562,Alemania,Recklinghausen,"Leonardo-Steuer-Ring 63/73, 54897 Celle",2023-11-09,1945-02-24,Otro,Activo,Web
CL-07093,陽子,田中,SIM-4195552F,yumikotakahashi@example.net,+81 603509951,Japón,杉並区,三重県白井市日光5丁目9番17号 アーバン外国府間930,2025-08-22,1966-09-29,Femenino,Activo,Web
CL-07094,Efraín,Pina,SIM-Y1457110Z,xacevedo@example.net,+34 607989359,España,Baleares,"Urbanización Cristina Cazorla 50, Guipúzcoa, 32707",2024-10-17,2000-09-20,Masculino,Activo,Web
CL-07095,浩,山本,SIM-Z2183703Z,asuka15@example.org,+81 676585047,Japón,武蔵野市,茨城県長生郡長南町丹勢7丁目16番17号 前弥六南町アーバン712,2024-11-17,1986-03-02,Otro,Activo,Tienda física
CL-07096,Sylvia,Fibonacci,SIM-2475493A,xtagliafierro@example.org,+39 651100381,Italia,Nova Siri Scalo,"Via Piergiuseppe, 555, 13027, Scopa (VC)",2024-04-04,1960-06-29,Femenino,Inactivo,Referido
CL-07097,Марфа,Ильин,SIM-1173575T,solovevnaum@example.com,+7 613635974,Rusia,г. Змеиногорск,"ст. Пышма, ш. Орджоникидзе, д. 291 к. 6/7, 760234",2023-10-22,1981-06-12,Femenino,Inactivo,Tienda física
CL-07098,Hertha,Weller,SIM-Z2166975F,drubgeorge@example.org,+49 631590863,Alemania,Gießen,"Schleichallee 6/6, 13510 Lüneburg",2024-05-21,1960-11-12,Otro,Activo,Web
CL-07099,秀华,焦,SIM-Z2201173G,qzhao@example.com,+86 666185798,China,福州市,河北省旭市龙潭西安路G座 680993,2023-10-24,1993-07-26,Otro,Activo,Tienda física
CL-07100,瑜,裴,SIM-X0510410V,nxia@example.net,+86 653358227,China,彬市,河南省波市萧山哈尔滨街s座 201738,2025-01-01,1975-03-26,Masculino,Activo,Web
CL-07101,静,关,SIM-Z2571200F,luoyang@example.org,+86 652838117,China,呼和浩特县,河北省秀荣市涪城武汉路a座 865403,2025-04-26,1995-07-31,Masculino,Activo,Tienda física
CL-07102,Júlia,Jesus,SIM-1189655A,ian65@example.org,+55 699838032,Brasil,Fogaça de Rezende,"Largo de Sá, 322, Vila Madre Gertrudes 1ª Seção, 99302662 Santos da Serra / MS",2024-07-10,1953-10-25,Masculino,Inactivo,Instagram
CL-07103,Rene,Holsten,SIM-3216968G,reimar69@example.com,+49 667492012,Alemania,Hamburg,"Butteweg 8-8, 14355 Viechtach",2024-01-03,1953-06-15,Masculino,Activo,Web
CL-07104,Emilio,Fanucci,SIM-8960554F,persicobeatrice@example.org,+39 662842782,Italia,San Paolo Cervo,"Via Leonetti, 96, 14022, Albugnano (AT)",2025-03-05,1999-11-13,Masculino,Activo,Tienda física
CL-07105,Alexandre,Gilbert,SIM-7102104A,gilles58@example.com,+33 674879860,Francia,Jacques,"rue Hubert, 91285 Saint Mathilde",2023-11-08,1958-11-22,Femenino,Activo,Web
CL-07106,Nicholas,Atkinson,SIM-Z2908243P,christina77@example.net,+1 679708500,Canadá,Port Christina,"9299 Adams Ridges, Port Davidtown, AB Y7S 4E4",2024-09-19,1969-10-26,Masculino,Activo,Instagram
CL-07107,Crystal,Webb,SIM-Z2158365E,anthonymills@example.com,+1 641234220,Estados Unidos,North Craig,"49770 Ellis Terrace Suite 095, Lake Andrealand, TX 47275",2024-06-19,1996-10-27,Femenino,Activo,Instagram
CL-07108,Odalis,Mateos,SIM-3924620S,jbarriga@example.org,+34 611962324,España,Melilla,"Pasadizo Abril Serra 62 Puerta 2 , Vizcaya, 44709",2025-03-01,1997-03-28,Otro,Activo,Instagram
CL-07109,Maurice,Legendre,SIM-5582781Z,ericmasson@example.org,+33 680147434,Francia,Sainte Chantal-sur-Mer,"89, avenue Lucie Brunet, 02248 David",2024-03-06,1958-07-16,Otro,Inactivo,Web
CL-07110,春香,長谷川,SIM-3192527N,nyoshida@example.com,+81 659085002,Japón,富里市,秋田県練馬区方京35丁目23番20号 箪笥町パーク691,2025-08-18,1947-02-24,Otro,Activo,Referido
CL-07111,Фока,Рыбакова,SIM-Z2534453Z,krasilnikovanani@example.org,+7 696780479,Rusia,д. Псебай,"с. Нерчинск, наб. Советов, д. 39 стр. 95, 353798",2023-11-20,1947-05-09,Otro,Activo,Instagram
CL-07112,Christiane,Martel,SIM-Y1970788X,deniselefort@example.com,+33 614398380,Francia,Mallet,"34, chemin de Pelletier, 39943 Grégoire",2024-12-24,1992-09-21,Masculino,Activo,Instagram
CL-07113,Gregor,Matthäi,SIM-9580380Y,zheuser@example.org,+49 642765552,Alemania,Rosenheim,"Heckerstraße 8-5, 91444 Geithain",2025-04-28,1957-10-31,Otro,Inactivo,Web
CL-07114,Hellena,Teixeira,SIM-X0451777B,esthercavalcanti@example.com,+55 680775417,Brasil,Moura de Vargas,"Passarela Henrique Pimenta, 52, Fernão Dias, 78877247 Cunha de Aparecida / PA",2025-07-13,1976-03-28,Otro,Activo,Referido
CL-07115,玉梅,叶,SIM-Z2154772V,lei60@example.org,+86 673227961,China,秀兰县,山东省萍市浔阳李路D座 890380,2025-02-06,1951-02-16,Otro,Activo,Tienda física
CL-07116,翼,藤原,SIM-Z2994689C,qyoshida@example.net,+81 635454817,Japón,豊島区,群馬県板橋区千束39丁目10番2号,2023-09-23,1946-03-29,Otro,Activo,Referido
CL-07117,帅,黄,SIM-3757491G,xiakong@example.org,+86 619390020,China,莉市,北京市畅县门头沟赵路Z座 705238,2024-01-13,1986-07-29,Masculino,Activo,Referido
CL-07118,Débora,Toro,SIM-Y1757663A,angelinavillalonga@example.com,+34 690292103,España,Guadalajara,"Vial de Isabela Pomares 26, Salamanca, 24919",2024-12-23,1961-11-11,Otro,Activo,Referido
