client_id,name,lastname,ID,email,phone,country,city,address,fecha_registro,fecha_nacimiento,genero,estado,canal
CL-08622,Jennifer,James,SIM-X0756433D,johnsmith@example.org,+1-408169653,Estados Unidos,East Michelle,"82385 Kimberly Burgs Apt. 021, West Christopher, WY 39504",2025-03-30,1951-10-08,Femenino,Activo,Web
CL-08623,Cody,Norris,SIM-X0710626H,timothywilliams@example.org,+1-969833849,Canadá,Danabury,"8432 Eric View Suite 433, North Lisatown, QC T2L 3S6",2025-01-31,1960-03-08,Femenino,Activo,Tienda física
CL-08624,畅,黄,SIM-Y1836465F,jielin@example.com,+86-547149002,China,玉梅县,贵州省六盘水市沈北新王路n座 236070,2023-09-09,1991-01-12,Femenino,Activo,Instagram
CL-08625,Virginia,Peralta,SIM-1841675L,esteban51@example.com,+52-427838429,México,San Ruby los bajos,"Peatonal Tlaxcala 857 594, Vieja Sudán, DGO 97182",2024-05-13,2006-09-20,Masculino,Activo,Referido
CL-08626,Pierpaolo,Zichichi,SIM-6523780Z,tleonetti@example.com,+39-613802128,Italia,Porrena,"Strada Bartoli, 632, 20834, Nova Milanese (MB)",2023-11-02,2001-09-01,Femenino,Inactivo,Web
CL-08627,Michelle,Baker,SIM-7471101B,victorialee@example.com,+1-480206504,Estados Unidos,Lake Elizabeth,"2233 Payne Mountain Apt. 181, Port Kellychester, TN 87096",2024-04-24,1955-10-09,Masculino,Activo,Tienda física
CL-08628,Rodolfo,Bocelli,SIM-7398926X,veniergianfranco@example.net,+39-605973326,Italia,Luzzi,"Piazza Flavia, 63, 85049, Trecchina (PZ)",2024-07-13,1979-04-27,Masculino,Suspendido,Referido
CL-08629,Julio,Cortés,SIM-Z2286857J,sburgos@example.org,+52-373705959,México,San Margarita los bajos,"Peatonal Villareal 273 Edif. 746 , Depto. 187, San Irma los altos, QRO 87469-0856",2025-02-25,1956-02-01,Femenino,Activo,Web
CL-08630,Matteo,Herrmann,SIM-1317840D,etzlerrotraud@example.org,+49-669859013,Alemania,Strausberg,"Margrafgasse 77-14, 52406 Stuttgart",2025-03-05,1963-08-28,Otro,Suspendido,Referido
CL-08631,João Gabriel,Barbosa,SIM-X0454229W,daniela51@example.org,+55-173274110,Brasil,Vasconcelos,"Sítio de Cunha, 99, Tupi A, 52175060 da Rocha / RO",2024-02-14,1973-03-09,Otro,Activo,Tienda física
CL-08632,Jordana,Clavero,SIM-7621683N,melchor29@example.org,+34-586175684,España,La Rioja,"Acceso María Cristina Arnaiz 1 Puerta 3 , Guipúzcoa, 33057",2025-07-17,1996-04-25,Femenino,Activo,Referido
CL-08633,Maxi,Marcos,SIM-Z2583554X,acunapancho@example.org,+58-321378707,Venezuela,Teruel,"Pasaje de Anastasia Galvez 59, Córdoba, 08028",2024-05-30,1960-01-16,Otro,Activo,Tienda física
CL-08634,Adrienne,Dubois,SIM-Z2772118C,ccosta@example.com,+33-715066789,Francia,Sainte Caroline,"3, rue Arthur Lebrun, 19522 GuérinVille",2025-01-14,2002-03-02,Femenino,Activo,Referido
CL-08635,Bertha,Jungfer,SIM-X0841789N,haenelwalfried@example.org,+49-849220023,Alemania,Schlüchtern,"Schmidtstraße 4866, 22976 Tuttlingen",2023-09-12,1993-05-04,Otro,Inactivo,Instagram
CL-08636,Victor,Martinez,SIM-Y1161057V,antoinette32@example.com,+33-609114860,Francia,Pereira,"boulevard de Sanchez, 95686 Duhamel",2024-07-10,1989-01-21,Otro,Activo,Instagram
CL-08637,Roberto,Borromeo,SIM-Y1680432Y,comissoantonella@example.com,+39-102470151,Italia,Altavilla Vicentina,"Viale Ivan, 80 Appartamento 97, 84032, Buonabitacolo (SA)",2025-06-15,1978-02-18,Femenino,Activo,Referido
CL-08638,Thomas,Collier,SIM-1957982S,bakerrichard@example.net,+1-530034394,Estados Unidos,Lake Regina,"51453 James Pine Suite 615, Port Kevinchester, ID 42359",2024-11-10,1968-10-21,Otro,Activo,Tienda física
CL-08639,Telemaco,Soranzo,SIM-9146760M,oguariento@example.net,+39-369552634,Italia,Oyace,"Strada Gottardi, 65 Appartamento 8, 54011, Aulla (MS)",2025-02-07,1992-07-08,Masculino,Activo,Tienda física
CL-08640,Angela,Tran,SIM-Y1602770S,hcummings@example.org,+1-611524902,Estados Unidos,East Steven,"92273 Jacqueline Dale, Doughertyland, IL 47493",2025-05-28,1997-07-27,Otro,Suspendido,Tienda física
CL-08641,Madeline,Cooper,SIM-Z2594570D,clarkjohn@example.com,+1-184346541,Canadá,North Tami,"982 Jennifer Springs Apt. 721, West Charlesfurt, MB E3H6E9",2023-09-11,1986-02-19,Otro,Activo,Tienda física
CL-08642,Emperatriz,Alcalde,SIM-5979299N,aroa37@example.com,+34-880831562,España,Alicante,"Rambla de Victoria Conesa 5, Albacete, 15348",2025-04-04,1955-09-26,Femenino,Activo,Web
CL-08643,Ingmar,Holzapfel,SIM-9694601D,vroht@example.org,+49-354338255,Alemania,Greifswald,"Bauergasse 5, 43505 Helmstedt",2025-08-17,1986-02-27,Masculino,Activo,Instagram
CL-08644,充,井上,SIM-6434408C,ckobayashi@example.com,+81-699306446,Japón,町田市,京都府横浜市中区花島11丁目13番1号,2023-11-10,1975-12-23,Otro,Suspendido,Instagram
CL-08645,Teo,Pardo,SIM-4423515V,cgomez@example.net,+1-809-538052743,Dominican Republic,La Rioja,"Ronda de Domitila Pardo 289 Apt. 58 , La Coruña, 15647",2023-10-13,1979-03-18,Masculino,Activo,Tienda física
CL-08646,Kathryn,Parker,SIM-Z2331279E,allison94@example.org,+1-315290919,Estados Unidos,South Sean,"45413 Madison Fort, Coreyton, OR 76906",2024-05-25,1970-10-02,Masculino,Activo,Tienda física
CL-08647,Melisa,Soria,SIM-Z2380751K,cordobaisaac@example.org,+58-878509935,Venezuela,Melilla,"Calle Francisco Salvador 2 Apt. 14 , Huesca, 30158",2025-06-10,1960-09-05,Femenino,Activo,Referido
CL-08648,Fernando,da Cunha,SIM-Z2108335V,scaldeira@example.net,+55-251590620,Brasil,Moreira das Pedras,"Colônia Yasmin da Conceição, 98, Vila Antena, 18715-511 da Cruz de Aragão / AL",2023-11-08,1956-08-12,Masculino,Activo,Instagram
CL-08649,桂花,项,SIM-7664716N,zhongna@example.net,+86-976957660,China,西安县,上海市博县长寿嘉禾街G座 961432,2023-12-20,1974-08-19,Masculino,Activo,Web
CL-08650,Silvio,Morosini,SIM-X0160605L,ivosandi@example.com,+39-240541704,Italia,Lonzano,"Stretto Loredan, 42 Appartamento 32, 30141, Murano (VE)",2023-10-01,2003-04-12,Masculino,Activo,Instagram
CL-08651,Lucie,Lebrun,SIM-X0550470B,elodielefevre@example.com,+33-142874578,Francia,Dijoux,"avenue Thierry, 40215 Saint Léonboeuf",2024-12-23,1966-07-08,Masculino,Activo,Referido
CL-08652,加奈,渡辺,SIM-8522742T,itomomoko@example.org,+81-608874357,Japón,目黒区,広島県品川区西川35丁目17番15号,2024-09-24,1944-08-22,Femenino,Inactivo,Instagram
CL-08653,Sonia,Alberola,SIM-4849658Q,jimena99@example.org,+58-314869046,Venezuela,Navarra,"Pasaje de Ildefonso Rey 4 Apt. 60 , Almería, 49936",2025-02-21,1961-08-01,Femenino,Activo,Web
CL-08654,Арефий,Панов,SIM-Z2894667W,sisoevataisija@example.org,+7-606554195,Rusia,д. Кизел,"клх Двинской, наб. Приозерная, д. 643 к. 189, 861403",2023-10-11,1977-08-19,Femenino,Activo,Instagram
CL-08655,Alexandria,Prévost,SIM-X0516865D,hpoirier@example.org,+33-409092695,Francia,Camus-la-Forêt,"boulevard Margaud Dijoux, 15580 Charrier",2023-10-17,1980-06-17,Femenino,Activo,Instagram
CL-08656,Marcella,Bajardi,SIM-Y1222953C,umbertogilardoni@example.net,+39-229320356,Italia,Silvano Pietra,"Contrada Dino, 962, 09084, Villanova Truschedu (OR)",2024-01-11,1958-06-29,Femenino,Activo,Referido
CL-08657,Софон,Богданов,SIM-2388076D,makarsisoev@example.org,+7-160927025,Rusia,с. Муром,"г. Вологда, бул. 70 лет Октября, д. 7, 677054",2025-04-17,1947-02-15,Masculino,Inactivo,Web
CL-08658,龙,刘,SIM-6491141N,kangxiuying@example.net,+86-444160512,China,强县,山东省文市城北漆路A座 969516,2024-01-06,1992-05-15,Masculino,Activo,Web
CL-08659,飞,刘,SIM-Y1467224P,qiangma@example.org,+86-346444042,China,福州市,吉林省乌鲁木齐市清河沈街j座 604041,2024-10-25,1957-10-13,Femenino,Activo,Web
CL-08660,Odalis,Bou,SIM-8597455D,nvalencia@example.net,+1-809-589884643,Dominican Republic,Albacete,"Paseo de Ale Donoso 3, Ourense, 19386",2024-04-07,1984-02-20,Otro,Activo,Tienda física
CL-08661,Hannelore,Ortmann,SIM-7580399J,uriehl@example.com,+49-557697669,Alemania,Regensburg,"Adolphallee 41-28, 53096 Genthin",2023-08-21,1948-04-27,Masculino,Activo,Referido
CL-08662,Jean,Poirier,SIM-6306226V,nlagarde@example.org,+33-742599940,Francia,Texier,"671, rue Nathalie Pereira, 49225 Ledoux",2024-08-30,1984-11-20,Masculino,Activo,Web
CL-08663,Ciro,Tomas,SIM-Y1333191L,icriado@example.com,+1-809-992704857,Dominican Republic,Huesca,"Ronda Dalila Martín 42 Apt. 01 , Ávila, 13239",2025-04-06,1950-09-24,Otro,Activo,Instagram
CL-08664,Heike,Trapp,SIM-X0184734K,irmtraud15@example.org,+49-910370059,Alemania,Grevesmühlen,"Piotr-Wesack-Allee 50/53, 23001 Neustadt am Rübenberge",2024-02-19,1967-07-05,Masculino,Activo,Web
CL-08665,聡太郎,佐藤,SIM-Z2432962E,kazuya51@example.com,+81-771065606,Japón,東久留米市,沖縄県西多摩郡奥多摩町中鉢石町27丁目15番13号 ハイツ吾妻橋712,2024-05-15,1971-02-25,Masculino,Suspendido,Web
CL-08666,Елизавета,Беляев,SIM-Y1127527K,snesterova@example.org,+7-741917108,Rusia,клх Алапаевск,"с. Оймякон, наб. Володарского, д. 10 к. 4/4, 428800",2024-03-16,1994-02-05,Masculino,Inactivo,Web
CL-08667,Ramiro,Saura,SIM-4887856B,luisgaya@example.org,+1-809-243842428,Dominican Republic,Asturias,"Urbanización Judith Tolosa 87 Piso 2 , Ávila, 44340",2024-11-05,1986-04-05,Femenino,Activo,Tienda física
CL-08668,Пахом,Фадеева,SIM-2071287E,marija29@example.org,+7-178579361,Rusia,ст. Сусуман,"п. Махачкала, алл. Челюскинцев, д. 7 стр. 2, 106934",2025-03-19,1994-01-16,Otro,Activo,Tienda física
CL-08669,Моисей,Стрелкова,SIM-7117236R,judinmili@example.net,+7-894063293,Rusia,ст. Южноуральск,"г. Уссурийск, ул. Енисейская, д. 227 стр. 6, 806837",2025-02-24,1948-11-08,Otro,Activo,Referido
CL-08670,Ivonne,Alfaro,SIM-X0272175Q,claudio87@example.com,+52-904320037,México,San Guadalupe de la Montaña,"Circunvalación Sonora 484 871, San Martín los altos, GTO 28018-1315",2023-09-24,1984-04-15,Masculino,Activo,Web
CL-08671,伟,刘,SIM-5607415S,wei39@example.com,+86-174052661,China,呼和浩特县,湖北省雷县南湖石家庄街O座 274542,2024-12-08,1989-07-21,Femenino,Activo,Referido
CL-08672,Emanuelly,Farias,SIM-Z2228085Y,eda-conceicao@example.net,+55-234995073,Brasil,Andrade de Costela,"Favela Pimenta, Vila De Sá, 94136-505 Ferreira de Marques / BA",2023-10-04,1946-01-08,Femenino,Activo,Tienda física
CL-08673,Hernán,Vera,SIM-2555010D,jos52@example.com,+52-829454796,México,San Wilfrido los altos,"Eje vial Gallardo 729 Edif. 089 , Depto. 488, San Alta  Gracia los altos, Q. ROO 37311-3871",2024-05-14,1963-09-11,Masculino,Activo,Instagram
CL-08674,Danny,Wood,SIM-X0595016Y,josephadams@example.net,+1-588269029,Canadá,Williamside,"7450 Katherine Fall Suite 256, Harriston, MB G3Y 1C9",2024-11-09,1966-05-20,Masculino,Activo,Tienda física
CL-08675,Pierluigi,Malipiero,SIM-Y1510432E,beccherialiberto@example.org,+39-558050065,Italia,Tremezzina,"Canale Nedda, 53 Piano 2, 33027, Dierico (UD)",2025-07-27,1978-08-22,Femenino,Activo,Web
CL-08676,Apollo,Costela,SIM-2079768Q,maria-cecilia23@example.org,+55-918996345,Brasil,Cavalcanti do Galho,"Estação Cauê Barros, 64, Santa Helena, 29297-655 Porto / AP",2025-08-17,1972-06-01,Femenino,Activo,Web
CL-08677,Melina,Carvalho,SIM-6426131T,vsilveira@example.org,+55-567503137,Brasil,Viana do Norte,"Conjunto Montenegro, 19, Conjunto São Francisco De Assis, 35513005 Caldeira / AP",2023-10-05,1955-12-28,Masculino,Activo,Tienda física
CL-08678,Martino,Bandello,SIM-Z2796283N,saverio28@example.org,+39-925116667,Italia,San Giorgio Scarampi,"Viale Roccabonella, 87 Piano 8, 09035, Gonnosfanadiga (SU)",2024-09-12,2000-11-18,Masculino,Suspendido,Instagram
CL-08679,Arsenio,Bastida,SIM-Y1579447Z,pedroadalberto@example.org,+34-558332755,España,Asturias,"C. Tadeo Martorell 813, Guadalajara, 31540",2024-10-28,1980-01-17,Masculino,Activo,Tienda física
CL-08680,Cristian,Casado,SIM-X0499642J,fulgencio32@example.net,+1-809-630317061,Dominican Republic,Ceuta,"Pasaje de Belen Oliver 48, Melilla, 37697",2024-07-28,1993-01-21,Femenino,Activo,Tienda física
CL-08681,Delfino,Caironi,SIM-X0201527R,civaschiaurora@example.net,+39-373645287,Italia,Sapri,"Vicolo Ermanno, 285, 26864, Ospedaletto Lodigiano (LO)",2025-01-09,1991-10-21,Masculino,Activo,Referido
CL-08682,Itzel,Salcido,SIM-X0401548Z,cesaresquibel@example.net,+52-371161387,México,San Rolando de la Montaña,"Boulevard Tejada 605 Edif. 169 , Depto. 010, Nueva Ghana, GTO 46233",2024-10-31,2000-05-25,Otro,Activo,Tienda física
CL-08683,Franklin,Stark,SIM-X0195042W,jsanchez@example.net,+1-272862658,Canadá,North Moniqueview,"840 Roberson Fork, East Kevin, QC S3J6K3",2024-11-28,1946-07-05,Masculino,Inactivo,Tienda física
CL-08684,Mathilde,Rolland,SIM-Y1145626L,jean34@example.org,+33-439402618,Francia,Saint Aurorenec,"127, boulevard Fabre, 69322 Bertranddan",2025-04-12,1975-04-14,Femenino,Activo,Instagram
CL-08685,Livio,Leonetti,SIM-2894042K,giorgia02@example.org,+39-520108487,Italia,Biancano,"Canale Strangio, 220, 10077, San Maurizio Canavese (TO)",2023-09-20,1956-03-09,Otro,Activo,Web
CL-08686,Gabrielle,Cousin,SIM-Y1883230J,reneelagarde@example.org,+33-952104972,Francia,Saint Roger-les-Bains,"rue Lebrun, 87469 Legendre",2025-07-07,1978-07-01,Femenino,Activo,Web
CL-08687,Hajo,Weitzel,SIM-Z2131902D,pholzapfel@example.org,+49-872790061,Alemania,Mallersdorf,"Pawel-Segebahn-Weg 3745, 42817 Kitzingen",2023-11-28,1990-12-09,Femenino,Activo,Tienda física
CL-08688,Jason,Martin,SIM-Z2127946D,ronnieparks@example.com,+1-357664980,Estados Unidos,North Edwinberg,"818 Tony Lakes Suite 357, Ellisonmouth, DE 51730",2025-02-11,1991-03-20,Otro,Activo,Referido
CL-08689,Ronald,Adams,SIM-X0411975E,vtanner@example.org,+1-121636998,Canadá,Port Denise,"56476 Fletcher Well, Carlfort, YT M6K5Y8",2024-12-22,1979-07-31,Femenino,Activo,Instagram
CL-08690,Nuria,Moles,SIM-5514729L,omar02@example.com,+34-321205297,España,Santa Cruz de Tenerife,"Pasaje de Paulina Benito 17 Puerta 8 , Ceuta, 32209",2023-10-03,1975-04-05,Masculino,Activo,Instagram
CL-08691,Leandro,Aragão,SIM-7952897A,marcelaferreira@example.net,+55-837008270,Brasil,Cirino,"Distrito Machado, 6, Concórdia, 91839029 Dias / MG",2024-05-20,1944-08-22,Otro,Activo,Referido
CL-08692,Elisa,Marsili,SIM-9070289D,augusto83@example.org,+39-766188493,Italia,Marsango,"Rotonda Ginesio, 17 Appartamento 1, 96019, Rosolini (SR)",2023-08-26,1960-04-16,Masculino,Activo,Web
CL-08693,Trinidad,Acedo,SIM-6915542V,herberto78@example.com,+58-423205106,Venezuela,Ourense,"Callejón Candelario Mir 92, Badajoz, 37799",2025-08-15,2002-08-01,Otro,Activo,Web
CL-08694,Maria Luiza,Melo,SIM-X0885130K,unovais@example.com,+55-883065883,Brasil,Carvalho do Oeste,"Campo Emanuel Silva, 5, Castelo, 90820-778 Gonçalves / MT",2025-01-04,1945-02-27,Masculino,Activo,Instagram
CL-08695,Stacey,Warner,SIM-Y1807098B,vjohnson@example.com,+1-962502152,Canadá,Port Kristina,"0983 Stephanie Manors, Mirandachester, QC S6B 3S8",2025-02-02,1999-07-02,Femenino,Activo,Instagram
CL-08696,Silvano,Saavedra,SIM-6010495C,chidalgo@example.org,+52-200335698,México,San Alonso los bajos,"Retorno Henríquez 138 Interior 307, San Emilio los bajos, CAMP 29570-6257",2025-03-08,1962-12-03,Otro,Activo,Referido
CL-08697,Радим,Архипов,SIM-3244368B,suvorovaeleonora@example.org,+7-541353626,Rusia,п. Александровск,"д. Кинешма, пер. Подстанция, д. 103 стр. 72, 144218",2025-05-24,1949-08-23,Masculino,Activo,Web
CL-08698,Stéphane,Andre,SIM-2486543J,philippe52@example.org,+33-868376300,Francia,Blanchet,"341, boulevard Moreau, 07787 Saint Isabelle",2023-10-29,1950-09-26,Femenino,Activo,Referido
CL-08699,Gil,Hervia,SIM-9833205S,bhervas@example.com,+58-824598714,Venezuela,Málaga,"Cañada Salomé Almeida 238 Puerta 7 , Asturias, 20643",2023-10-10,2006-11-15,Otro,Activo,Tienda física
CL-08700,Emilia,Montalbán,SIM-1494103T,riveraloida@example.net,+1-809-357233129,Dominican Republic,Madrid,"Urbanización Jordán Campos 345, León, 41886",2024-09-06,1946-07-30,Femenino,Activo,Referido
CL-08701,Raimondo,Vidoni,SIM-Z2829327M,jacerbi@example.org,+39-103332417,Italia,Strettura,"Incrocio Augusto, 98 Appartamento 7, 67054, Civitella Roveto (AQ)",2024-09-08,1980-11-17,Masculino,Activo,Referido
CL-08702,Elena,Suárez,SIM-Y1426234G,josefinaalmonte@example.net,+52-346842262,México,Nueva Serbia,"Circunvalación Paraguay 272 Interior 826, San Victoria los altos, TAB 64276-9783",2023-12-09,1994-03-12,Femenino,Inactivo,Tienda física
CL-08703,Arcelia,Losa,SIM-X0349002T,gterron@example.org,+34-927191968,España,Navarra,"Cañada Epifanio Macías 134, Valencia, 12295",2025-03-06,1963-02-13,Femenino,Inactivo,Referido
CL-08704,Clímaco,Royo,SIM-7121033A,eva-mariabarbera@example.com,+1-809-730456971,Dominican Republic,Barcelona,"Ronda Dani Lopez 5 Apt. 94 , Segovia, 17588",2023-08-25,1956-09-02,Masculino,Activo,Referido
CL-08705,Christina,Johnson,SIM-1902516W,lorimyers@example.com,+1-748229300,Canadá,Nicholasburgh,"384 Cunningham Coves, East Brianfurt, QC X8X7T4",2024-03-26,1962-02-09,Otro,Activo,Tienda física
CL-08706,Desiderio,Guardiola,SIM-X0346126E,rcastells@example.net,+58-189677037,Venezuela,Zamora,"Pasaje de Reynaldo Varela 29, Guadalajara, 40996",2024-01-21,2000-10-02,Femenino,Activo,Tienda física
CL-08707,Carlota,Ferrán,SIM-4575422D,bertranche@example.com,+58-987809844,Venezuela,Segovia,"Via Coral Naranjo 74, Segovia, 49922",2024-07-02,1991-10-15,Femenino,Activo,Referido
CL-08708,Melchor,Bejarano,SIM-9992896V,laraluis-angel@example.net,+1-809-708503728,Dominican Republic,Ávila,"Paseo de Marita Vázquez 21 Puerta 4 , Ciudad, 18402",2025-03-16,1986-06-26,Femenino,Activo,Web
CL-08709,Julián,Milla,SIM-Y1535939E,jessica69@example.net,+1-809-668659563,Dominican Republic,La Rioja,"Pasadizo de Nadia Prada 45, Segovia, 16521",2023-12-01,1989-12-31,Otro,Activo,Tienda física
CL-08710,涼平,鈴木,SIM-2802646G,haruka08@example.com,+81-175482943,Japón,匝瑳市,青森県東大和市轟37丁目1番13号,2023-09-04,1966-04-24,Masculino,Suspendido,Web
CL-08711,Claudio,Tudela,SIM-7125501D,bcases@example.net,+34-881642500,España,Huelva,"Vial de Bernarda Benito 186, Pontevedra, 30899",2024-02-11,1998-01-09,Femenino,Activo,Tienda física
CL-08712,Вячеслав,Ситников,SIM-Y1191182N,anatolishashkov@example.net,+7-488208894,Rusia,п. Тольятти,"с. Клин, ул. Репина, д. 965, 582879",2023-10-21,1991-05-05,Otro,Activo,Web
CL-08713,Rodolfo,Rascón,SIM-Y1934931X,trevinoporfirio@example.com,+52-564856774,México,San Florencia de la Montaña,"Eje vial Libia 424 914, Nueva Bangladesh, YUC 28438",2024-01-05,1951-05-24,Otro,Activo,Web
CL-08714,Andrew,Thompson,SIM-2249875S,jenkinsderek@example.com,+1-519403166,Canadá,North Gregory,"89933 Compton Stream Suite 128, Port Cameronville, SK J2S8H2",2025-07-01,1980-07-30,Masculino,Activo,Instagram
CL-08715,Mirella,da Rosa,SIM-6219951S,ravi39@example.com,+55-337156380,Brasil,Marques de Goiás,"Praia Mendonça, 617, Boa Viagem, 32276-666 Viana / SE",2025-05-15,2007-03-26,Masculino,Activo,Web
CL-08716,Emiliano,Sierra,SIM-Y1922144B,kizquierdo@example.com,+1-809-735766253,Dominican Republic,Madrid,"Urbanización de Florinda Tovar 53, Málaga, 16296",2023-10-18,1995-11-25,Otro,Activo,Tienda física
CL-08717,Родион,Белозеров,SIM-Y1803041W,lukjan_65@example.org,+7-415418961,Rusia,п. Кострома,"с. Южноуральск, ул. Высоковольтная, д. 412, 799235",2023-11-22,1972-11-10,Masculino,Activo,Web
CL-08718,Venancio,Ferrata,SIM-Z2154059V,oniofrancesca@example.net,+39-946587656,Italia,Calvatone,"Piazza Angelica, 99, 97013, Pedalino (RG)",2024-06-22,1988-04-11,Otro,Activo,Web
CL-08719,Natanael,Palomar,SIM-Y1506641A,garrigarosa-maria@example.com,+34-441895052,España,Ourense,"Paseo de Armida Campos 94, Cuenca, 16567",2025-02-11,1990-08-08,Femenino,Activo,Web
CL-08720,Heinz-Willi,Eigenwillig,SIM-1853372D,sigismund32@example.com,+49-640952284,Alemania,Tecklenburg,"Neuschäferplatz 1-8, 01180 Mallersdorf",2024-05-26,1952-04-21,Femenino,Activo,Tienda física
CL-08721,Piermaria,Greggio,SIM-8941035S,dbartoli@example.com,+39-978358394,Italia,Bivedo,"Incrocio Medici, 43 Appartamento 46, 24125, Boccaleone (BG)",2023-12-24,1950-06-02,Otro,Inactivo,Web
CL-08722,Océane,Martinez,SIM-3012854S,philippebruneau@example.org,+33-459606648,Francia,Gaillard,"563, avenue Maryse Lemonnier, 94425 Bègue-sur-Mercier",2024-01-20,1993-05-12,Otro,Activo,Web
CL-08723,Trudi,Pärtzelt,SIM-Y1908596X,patrickeckbauer@example.org,+49-397934103,Alemania,Jena,"Peter-Löffler-Allee 9-7, 92119 Ansbach",2024-09-30,1976-07-09,Masculino,Activo,Instagram
CL-08724,Kelli,Thomas,SIM-3107351M,joanna39@example.net,+1-876653659,Canadá,North Williamton,"0683 Andrew Route Apt. 472, Baileyton, BC G7X 6X4",2024-08-31,1998-11-02,Masculino,Inactivo,Referido
CL-08725,桂香,王,SIM-Z2384161G,xiaona@example.net,+86-694280238,China,潜江县,重庆市英县南湖南宁路O座 604408,2024-06-26,1973-02-07,Femenino,Inactivo,Referido
CL-08726,Bradley,Nelson,SIM-Z2273294C,ambercarr@example.net,+1-814450324,Canadá,New Elizabeth,"3677 Kelly Club, Bennettborough, SK V9E4C4",2024-10-24,1958-10-14,Masculino,Activo,Web
CL-08727,Renata,Montenegro,SIM-Z2991137X,comasgalo@example.com,+1-809-539701847,Dominican Republic,Valencia,"Cañada de Omar Ferrán 16, Jaén, 48890",2024-05-19,1962-03-03,Otro,Suspendido,Tienda física
CL-08728,Erika,Hardin,SIM-Y1605170T,pbrown@example.com,+1-297097163,Estados Unidos,Pagebury,"930 Michael Stravenue Suite 589, New Robertton, CT 30679",2023-10-15,2000-05-19,Otro,Activo,Instagram
CL-08729,宁,李,SIM-2648739J,xiachen@example.com,+86-820457367,China,齐齐哈尔县,广西壮族自治区兰州市门头沟武汉街U座 846362,2025-08-04,1993-03-16,Otro,Activo,Web
CL-08730,Anna,Hensley,SIM-1667368Y,bmcintosh@example.org,+1-249134418,Canadá,West Kimberlyport,"49531 Amanda Crossroad, Carlsonbury, AB G9A5S7",2024-10-26,1951-07-17,Otro,Activo,Referido
CL-08731,Самсон,Романова,SIM-4256442Q,whohlov@example.org,+7-647753588,Rusia,д. Ейск,"клх Всеволожск, бул. Короткий, д. 556 к. 7/4, 115995",2025-01-02,1956-03-02,Otro,Activo,Instagram
CL-08732,Bernardita,Guzmán,SIM-3552993E,bvalenzuela@example.com,+58-976353863,Venezuela,Málaga,"Alameda Jesús Rios 778 Puerta 5 , Pontevedra, 25493",2024-02-24,1969-03-06,Femenino,Activo,Referido
CL-08733,Miroslawa,Nerger,SIM-3849133Z,fflantz@example.com,+49-869634260,Alemania,Eisleben,"Heinz-Georg-Vogt-Ring 46/15, 21105 Wanzleben",2025-02-15,2006-02-25,Femenino,Suspendido,Referido
CL-08734,Liliana,Ayala,SIM-6162009X,uriellimon@example.net,+52-172495644,México,San Zeferino los altos,"Calle Guerrero 342 Interior 068, Vieja Turkmenistán, SLP 98057",2025-08-04,1968-09-03,Femenino,Activo,Referido
CL-08735,Drew,Williamson,SIM-Y1886402B,smithcarolyn@example.org,+1-168651548,Canadá,North Jason,"69151 Griffin Pine Suite 903, Port Sophia, NU C7E6L4",2024-05-24,1954-10-25,Otro,Inactivo,Web
CL-08736,Maryse,Moreau,SIM-X0517443N,faivrehonore@example.org,+33-221721778,Francia,GrégoireVille,"21, chemin Gomes, 17995 Saint Davidboeuf",2025-04-14,1964-01-13,Femenino,Suspendido,Web
CL-08737,Margaret,Voisin,SIM-7087511S,valletlouis@example.com,+33-665057635,Francia,Robin-les-Bains,"63, avenue de Carlier, 70174 Gay",2024-05-17,1947-08-07,Femenino,Suspendido,Tienda física
CL-08738,João Lucas,Moreira,SIM-7819794R,silvagustavo@example.org,+55-138354223,Brasil,Siqueira da Praia,"Ladeira Moraes, 2, Maria Tereza, 14093232 Melo / MS",2024-08-07,2004-01-27,Femenino,Inactivo,Web
CL-08739,Linda,Sauceda,SIM-Y1941647X,xcervantez@example.net,+52-295455828,México,San Florencia los bajos,"Prolongación Tabasco 778 072, Nueva Hungría, QRO 14307-7669",2024-11-15,1962-05-22,Femenino,Activo,Referido
CL-08740,Всеслав,Гаврилов,SIM-1546998H,miroslav_1988@example.org,+7-339484881,Rusia,п. Дно,"г. Саров (Морд.), пр. 9 Января, д. 573, 899958",2023-09-29,1966-11-29,Otro,Activo,Web
CL-08741,亮介,井上,SIM-X0806138B,tkobayashi@example.org,+81-235108887,Japón,小平市,静岡県山武市外神田25丁目8番12号 蔵前パーク324,2024-11-10,1974-03-16,Femenino,Activo,Instagram
CL-08742,Frida,Tejeda,SIM-8550557P,qzayas@example.net,+52-124992795,México,San Arturo los bajos,"Calle Valenzuela 886 Interior 027, San Dulce María los altos, VER 02982-9380",2025-03-19,2000-01-28,Femenino,Activo,Web
CL-08743,Giulia,Lattuada,SIM-3591008H,veronicafranceschi@example.com,+39-204039321,Italia,Cala Di Volpe,"Piazza Francesco, 386 Appartamento 13, 36024, Ponte Di Nanto (VI)",2024-12-25,1976-02-24,Otro,Suspendido,Instagram
CL-08744,Giacobbe,Bonomo,SIM-9430008P,bragagliaroman@example.com,+39-640346792,Italia,Solero,"Via Pier, 38 Piano 4, 24100, Bergamo (BG)",2024-04-11,1968-07-04,Femenino,Inactivo,Instagram
