employee_id,branch_id,nombre,rol,horario,salario_base,horas_extras,status,vacaciones_restantes,fecha_ingreso,fecha_egreso
E-011439,BR-00427,Joanna Buckley,Vendedor,"Lunes a Sábado, 10:00–20:00",1391,3,De baja,10,2022-07-03,2024-11-23
E-011440,BR-00427,Ashley Mccarthy,Vendedor,"Lunes a Viernes, 9:00–18:00",1713,8,Activo,19,2024-07-26,
E-011441,BR-00427,Manuel Rose,Vendedor,"Lunes a Sábado, 10:00–20:00",1429,1,Activo,15,2024-02-15,
E-011442,BR-00427,Steven Mays,Vendedor,"Lunes a Viernes, 9:00–18:00",1620,6,De vacaciones,1,2023-07-30,
E-011443,BR-00427,Jennifer Scott,Vendedor,"Martes a Domingo, 11:00–19:00",1743,6,Despedido,0,2021-05-11,2021-06-02
E-011444,BR-00427,Eric Lopez,Vendedor,"Lunes a Sábado, 10:00–20:00",1639,4,Activo,15,2024-03-03,
E-011445,BR-00427,Juan Bell,Vendedor,"Lunes a Sábado, 10:00–20:00",1708,14,Activo,11,2022-02-06,
E-011446,BR-00427,Erica Flowers,Vendedor,"Lunes a Viernes, 9:00–18:00",1465,3,Activo,16,2021-09-15,
E-011447,BR-00427,Gina Ward,Vendedor,"Lunes a Viernes, 8:30–17:30",1384,7,Activo,15,2021-06-27,
E-011448,BR-00427,Natalie Harvey,Vendedor,"Todos los días, 8:00–22:00",1672,4,Activo,11,2021-09-30,
E-011449,BR-00427,Dylan Ramirez,Vendedor,"Lunes a Viernes, 8:30–17:30",1791,9,De baja,9,2023-07-16,2024-02-27
E-011450,BR-00427,Alicia Parker,Vendedor,"Todos los días, 8:00–22:00",1223,13,Activo,19,2023-11-26,
E-011451,BR-00427,Nicole Simpson,Vendedor,"Lunes a Viernes, 8:30–17:30",1662,18,Activo,17,2021-12-08,
E-011452,BR-00427,Regina Flynn,Vendedor,"Lunes a Sábado, 10:00–20:00",1722,7,Activo,14,2025-06-07,
E-011453,BR-00427,David Daniel,Vendedor,"Lunes a Viernes, 9:00–18:00",1202,9,Activo,19,2023-02-14,
E-011454,BR-00427,Michelle Torres,Vendedor,"Todos los días, 8:00–22:00",1614,10,De vacaciones,16,2020-11-02,
E-011455,BR-00427,Megan Frazier,Vendedor,"Lunes a Viernes, 9:00–18:00",1619,12,Activo,10,2021-03-12,
E-011456,BR-00427,Tina Moran,Vendedor,"Lunes a Viernes, 8:30–17:30",1232,13,Activo,12,2024-08-10,
E-011457,BR-00427,Richard Landry,Vendedor,"Martes a Domingo, 11:00–19:00",1675,13,De vacaciones,6,2022-08-13,
E-011458,BR-00427,Charles Bowers,Vendedor,"Martes a Domingo, 11:00–19:00",1592,3,Activo,20,2025-05-25,
E-011459,BR-00427,Justin Bradley,Vendedor,"Lunes a Sábado, 10:00–20:00",1501,3,Activo,18,2021-12-08,
E-011460,BR-00427,Christopher Guerra,Vendedor,"Martes a Domingo, 11:00–19:00",1280,3,Activo,9,2024-12-05,
E-011461,BR-00427,Jennifer Gonzales MD,Vendedor,"Martes a Domingo, 11:00–19:00",1374,18,Activo,7,2024-04-24,
E-011462,BR-00427,Darryl Rogers,Vendedor,"Lunes a Viernes, 8:30–17:30",1679,9,Activo,7,2022-02-21,
E-011463,BR-00427,Jennifer Jones,Vendedor,"Martes a Domingo, 11:00–19:00",1262,10,Activo,16,2020-09-09,
E-011464,BR-00427,Tammy Rollins,Vendedor,"Todos los días, 8:00–22:00",1381,4,Activo,9,2025-02-12,
E-011465,BR-00427,Cody Guerra,Vendedor,"Martes a Domingo, 11:00–19:00",1337,3,De baja,16,2022-07-24,2025-07-14
E-011466,BR-00427,Rachel Brooks,Vendedor,"Lunes a Sábado, 10:00–20:00",1202,14,Activo,8,2025-03-02,
E-011467,BR-00427,Ronald Carlson,Vendedor,"Todos los días, 8:00–22:00",1579,13,Activo,11,2024-12-03,
E-011468,BR-00427,Tammy King,Vendedor,"Todos los días, 8:00–22:00",1603,16,De vacaciones,7,2021-10-12,
E-011469,BR-00427,Claudia West,Vendedor,"Todos los días, 8:00–22:00",1528,13,Activo,17,2022-09-22,
E-011470,BR-00427,William Thompson,Vendedor,"Martes a Domingo, 11:00–19:00",1753,2,Activo,13,2023-05-07,
E-011471,BR-00427,Jill Palmer,Vendedor,"Lunes a Viernes, 9:00–18:00",1232,19,Activo,10,2021-11-07,
E-011472,BR-00427,Kimberly Moss,Vendedor,"Lunes a Viernes, 8:30–17:30",1440,8,Activo,20,2021-12-25,
E-011473,BR-00427,Melissa Henry,Vendedor,"Lunes a Viernes, 8:30–17:30",1696,8,Activo,17,2022-12-19,
E-011474,BR-00427,Christine Martinez,Vendedor,"Lunes a Viernes, 8:30–17:30",1645,10,Despedido,0,2021-06-17,2022-01-18
E-011475,BR-00427,Bryan Parker,Vendedor,"Todos los días, 8:00–22:00",1422,15,Activo,14,2023-11-06,
E-011476,BR-00427,Christine Williams,Vendedor,"Lunes a Viernes, 8:30–17:30",1343,16,Activo,18,2021-03-07,
E-011477,BR-00427,Anthony Myers,Vendedor,"Lunes a Viernes, 9:00–18:00",1497,12,Activo,13,2021-12-23,
E-011478,BR-00427,Austin Klein,Vendedor,"Lunes a Viernes, 9:00–18:00",1296,9,Activo,16,2025-02-09,
E-011479,BR-00427,Krista Sandoval,Vendedor,"Lunes a Viernes, 9:00–18:00",1405,1,Activo,22,2020-10-19,
E-011480,BR-00427,Heather Santiago,Vendedor,"Todos los días, 8:00–22:00",1554,8,Activo,19,2024-01-25,
E-011481,BR-00427,Daniel Craig,Vendedor,"Lunes a Sábado, 10:00–20:00",1742,17,Activo,10,2022-02-23,
E-011482,BR-00428,Kelsey Meyer,Manager,"Lunes a Viernes, 8:30–17:30",3377,15,De vacaciones,2,2024-06-26,
E-011483,BR-00428,Michael Sanchez,Sub Manager,"Lunes a Sábado, 10:00–20:00",2079,4,Activo,8,2022-11-17,
E-011484,BR-00428,Sarah Valentine,Vendedor,"Martes a Domingo, 11:00–19:00",1523,18,Activo,13,2022-02-22,
E-011485,BR-00428,Robert Johnson,Vendedor,"Todos los días, 8:00–22:00",1756,19,De vacaciones,5,2021-10-13,
E-011486,BR-00428,Kathryn Howell,Vendedor,"Lunes a Sábado, 10:00–20:00",1588,15,Activo,8,2023-10-10,
E-011487,BR-00428,Jeffery Simmons,Vendedor,"Todos los días, 8:00–22:00",1216,10,Activo,7,2025-08-16,
E-011488,BR-00428,Christopher Fitzgerald DDS,Vendedor,"Todos los días, 8:00–22:00",1504,7,Activo,17,2022-03-12,
E-011489,BR-00428,Robert Sanchez,Vendedor,"Martes a Domingo, 11:00–19:00",1763,6,Activo,9,2022-12-20,
E-011490,BR-00428,Robert Ramos,Vendedor,"Todos los días, 8:00–22:00",1769,3,Activo,11,2021-03-01,
E-011491,BR-00428,Kristen Garcia,Vendedor,"Lunes a Viernes, 9:00–18:00",1777,1,Activo,7,2022-12-23,
E-011492,BR-00428,Adrian Ferguson,Vendedor,"Todos los días, 8:00–22:00",1638,9,Activo,21,2022-08-12,
E-011493,BR-00428,Sheri Underwood,Vendedor,"Martes a Domingo, 11:00–19:00",1700,0,Activo,22,2025-05-21,
E-011494,BR-00428,Michael Wright,Vendedor,"Lunes a Sábado, 10:00–20:00",1780,8,Activo,10,2024-07-27,
E-011495,BR-00428,James Clay,Vendedor,"Martes a Domingo, 11:00–19:00",1798,15,Activo,18,2022-07-27,
E-011496,BR-00428,Nancy Mercer,Vendedor,"Lunes a Viernes, 8:30–17:30",1466,0,Activo,16,2024-07-27,
E-011497,BR-00428,Caitlin Jacobson,Vendedor,"Martes a Domingo, 11:00–19:00",1253,13,Activo,9,2022-08-29,
E-011498,BR-00428,Kathleen Harrison,Vendedor,"Martes a Domingo, 11:00–19:00",1618,10,De vacaciones,21,2022-01-15,
E-011499,BR-00428,Alicia Smith,Vendedor,"Todos los días, 8:00–22:00",1772,9,Activo,14,2023-09-16,
E-011500,BR-00428,Brian Graham,Vendedor,"Lunes a Sábado, 10:00–20:00",1400,7,De vacaciones,19,2022-05-12,
E-011501,BR-00428,Christian French,Vendedor,"Lunes a Viernes, 9:00–18:00",1350,15,Activo,7,2021-10-23,
E-011502,BR-00428,Joseph Chung,Vendedor,"Lunes a Viernes, 8:30–17:30",1590,3,Activo,21,2022-09-26,
E-011503,BR-00428,Christian Strickland,Vendedor,"Lunes a Sábado, 10:00–20:00",1449,10,Activo,12,2021-09-18,
E-011504,BR-00428,Jessica Roberts,Vendedor,"Todos los días, 8:00–22:00",1794,6,Activo,20,2024-09-25,
E-011505,BR-00428,Alexandra Hill,Vendedor,"Lunes a Viernes, 8:30–17:30",1728,8,Activo,17,2022-01-28,
E-011506,BR-00428,Tanya Lamb,Vendedor,"Todos los días, 8:00–22:00",1241,4,Activo,10,2022-05-01,
E-011507,BR-00428,Travis Williams,Vendedor,"Lunes a Viernes, 9:00–18:00",1721,20,Activo,20,2022-09-15,
E-011508,BR-00428,Regina Harris,Vendedor,"Martes a Domingo, 11:00–19:00",1607,15,Activo,10,2021-05-27,
E-011509,BR-00428,Kristie Vargas,Vendedor,"Todos los días, 8:00–22:00",1651,1,Activo,9,2020-12-14,
E-011510,BR-00428,Jill Logan,Vendedor,"Lunes a Sábado, 10:00–20:00",1275,15,Activo,10,2021-03-29,
E-011511,BR-00428,Darrell Roth,Vendedor,"Martes a Domingo, 11:00–19:00",1499,13,Activo,8,2020-11-16,
E-011512,BR-00428,David Brown,Vendedor,"Todos los días, 8:00–22:00",1769,7,Activo,20,2024-11-12,
E-011513,BR-00428,Alan Lyons,Vendedor,"Lunes a Viernes, 8:30–17:30",1488,0,Activo,9,2022-08-25,
E-011514,BR-00428,Harry Landry,Vendedor,"Lunes a Sábado, 10:00–20:00",1722,1,Activo,12,2023-01-29,
E-011515,BR-00428,Dustin Brown,Vendedor,"Lunes a Viernes, 8:30–17:30",1588,3,De baja,16,2023-06-21,2023-12-22
E-011516,BR-00428,Richard Moore,Vendedor,"Martes a Domingo, 11:00–19:00",1488,6,Activo,15,2024-09-29,
E-011517,BR-00428,Michael Myers,Vendedor,"Lunes a Viernes, 8:30–17:30",1293,7,Activo,15,2022-04-15,
E-011518,BR-00428,Stephen Thompson,Vendedor,"Lunes a Viernes, 9:00–18:00",1528,18,Activo,8,2022-11-21,
E-011519,BR-00428,Jason Johnson,Vendedor,"Lunes a Viernes, 9:00–18:00",1719,10,Activo,12,2023-06-17,
E-011520,BR-00428,Brandon Lawrence,Vendedor,"Todos los días, 8:00–22:00",1392,19,Activo,13,2025-06-08,
E-011521,BR-00428,Samuel Wise,Vendedor,"Lunes a Viernes, 9:00–18:00",1266,1,De vacaciones,10,2025-07-07,
E-011522,BR-00429,Michael Crawford,Manager,"Martes a Domingo, 11:00–19:00",2698,5,Activo,14,2022-08-19,
E-011523,BR-00429,Tonya Perry,Sub Manager,"Todos los días, 8:00–22:00",2165,5,Activo,10,2023-05-19,
E-011524,BR-00429,John Jenkins,Vendedor,"Lunes a Sábado, 10:00–20:00",1409,9,Activo,16,2024-06-28,
E-011525,BR-00429,Karen Krueger,Vendedor,"Lunes a Viernes, 9:00–18:00",1496,17,Activo,21,2023-05-29,
E-011526,BR-00429,Joshua Zamora MD,Vendedor,"Lunes a Viernes, 8:30–17:30",1633,3,De baja,14,2022-05-13,2022-06-23
E-011527,BR-00429,Tamara Harris,Vendedor,"Martes a Domingo, 11:00–19:00",1551,20,Activo,12,2022-09-13,
E-011528,BR-00429,Antonio Rodriguez,Vendedor,"Martes a Domingo, 11:00–19:00",1507,12,Activo,12,2024-01-10,
E-011529,BR-00429,Jacob Ward,Vendedor,"Lunes a Viernes, 9:00–18:00",1410,11,Activo,17,2021-06-27,
E-011530,BR-00429,Cynthia Salazar,Vendedor,"Lunes a Sábado, 10:00–20:00",1253,12,Activo,12,2023-11-17,
E-011531,BR-00429,Christina Lopez,Vendedor,"Lunes a Viernes, 9:00–18:00",1450,20,Activo,19,2025-04-04,
E-011532,BR-00429,Amber Elliott,Vendedor,"Lunes a Viernes, 9:00–18:00",1393,7,Activo,18,2023-12-01,
E-011533,BR-00429,Joann Bennett,Vendedor,"Lunes a Sábado, 10:00–20:00",1437,0,Activo,21,2023-01-05,
E-011534,BR-00429,Brandon Doyle,Vendedor,"Todos los días, 8:00–22:00",1403,12,Activo,20,2025-06-10,
E-011535,BR-00429,John Watts DDS,Vendedor,"Lunes a Viernes, 8:30–17:30",1367,3,De vacaciones,17,2023-09-02,
E-011536,BR-00429,Stacy Sanchez DVM,Vendedor,"Lunes a Viernes, 8:30–17:30",1523,7,Activo,20,2021-06-29,
E-011537,BR-00429,David Carter,Vendedor,"Lunes a Sábado, 10:00–20:00",1768,14,De vacaciones,13,2020-10-18,
E-011538,BR-00430,Alexis Mitchell,Manager,"Lunes a Viernes, 8:30–17:30",2602,14,Activo,9,2021-07-26,
E-011539,BR-00430,Martin Todd,Sub Manager,"Lunes a Viernes, 9:00–18:00",2228,16,Activo,20,2022-01-22,
E-011540,BR-00430,David Moore,Vendedor,"Todos los días, 8:00–22:00",1437,6,Activo,16,2024-07-14,
E-011541,BR-00430,Cheryl Taylor,Vendedor,"Lunes a Viernes, 9:00–18:00",1221,18,De baja,8,2020-10-20,2022-07-05
E-011542,BR-00430,Justin Bernard,Vendedor,"Lunes a Viernes, 9:00–18:00",1529,4,Activo,18,2020-10-16,
E-011543,BR-00430,Angela Howell,Vendedor,"Lunes a Sábado, 10:00–20:00",1786,19,Activo,18,2021-04-02,
E-011544,BR-00430,Vincent Mckenzie,Vendedor,"Lunes a Viernes, 9:00–18:00",1591,8,Activo,10,2022-07-09,
E-011545,BR-00430,Elizabeth Jones,Vendedor,"Lunes a Viernes, 9:00–18:00",1471,9,Activo,20,2021-03-16,
E-011546,BR-00430,Samantha Barton,Vendedor,"Martes a Domingo, 11:00–19:00",1655,1,Activo,9,2021-11-01,
E-011547,BR-00430,Abigail Edwards,Vendedor,"Todos los días, 8:00–22:00",1668,2,Activo,19,2022-11-04,
E-011548,BR-00430,Dakota Martin,Vendedor,"Lunes a Viernes, 9:00–18:00",1798,7,Activo,8,2021-10-05,
E-011549,BR-00430,Angel Matthews,Vendedor,"Todos los días, 8:00–22:00",1764,18,Activo,8,2021-11-09,
E-011550,BR-00430,William Becker,Vendedor,"Martes a Domingo, 11:00–19:00",1450,20,Activo,22,2024-03-08,
E-011551,BR-00430,Jason Bentley,Vendedor,"Lunes a Sábado, 10:00–20:00",1353,4,Despedido,0,2024-05-15,2024-11-04
E-011552,BR-00430,Michelle Robinson DVM,Vendedor,"Todos los días, 8:00–22:00",1246,1,Activo,19,2021-11-14,
E-011553,BR-00430,Molly Crawford,Vendedor,"Lunes a Viernes, 9:00–18:00",1549,8,Activo,14,2024-03-28,
E-011554,BR-00430,Michelle Tucker,Vendedor,"Lunes a Viernes, 9:00–18:00",1524,19,Activo,17,2022-12-11,
E-011555,BR-00430,Daniel Jordan,Vendedor,"Martes a Domingo, 11:00–19:00",1277,14,Activo,18,2025-02-05,
E-011556,BR-00430,Christina Pope,Vendedor,"Todos los días, 8:00–22:00",1614,18,Activo,19,2023-09-06,
E-011557,BR-00431,Kelli Mcguire,Manager,"Lunes a Sábado, 10:00–20:00",3273,13,Activo,22,2023-01-21,
E-011558,BR-00431,Ronald West,Sub Manager,"Todos los días, 8:00–22:00",2237,16,Activo,20,2025-01-22,
E-011559,BR-00431,Andrew Brooks,Vendedor,"Lunes a Viernes, 8:30–17:30",1625,20,Activo,12,2023-05-11,
E-011560,BR-00431,Jose Campbell,Vendedor,"Todos los días, 8:00–22:00",1323,15,Activo,21,2023-08-18,
E-011561,BR-00431,Logan Hamilton,Vendedor,"Todos los días, 8:00–22:00",1775,16,Activo,21,2022-01-31,
E-011562,BR-00431,Christine Johnson,Vendedor,"Lunes a Viernes, 8:30–17:30",1743,16,Activo,8,2025-07-15,
E-011563,BR-00431,Jessica Cardenas,Vendedor,"Martes a Domingo, 11:00–19:00",1653,10,Activo,7,2020-09-21,
E-011564,BR-00431,Yolanda Rodgers,Vendedor,"Lunes a Viernes, 9:00–18:00",1546,6,Activo,11,2022-09-16,
E-011565,BR-00431,Mary Tucker,Vendedor,"Martes a Domingo, 11:00–19:00",1517,9,Activo,10,2023-09-13,
E-011566,BR-00431,Melanie Johnson,Vendedor,"Lunes a Sábado, 10:00–20:00",1233,1,Activo,17,2024-01-02,
E-011567,BR-00431,Nichole Watson,Vendedor,"Lunes a Sábado, 10:00–20:00",1375,5,Activo,7,2025-07-03,
E-011568,BR-00431,Nathan Hernandez,Vendedor,"Todos los días, 8:00–22:00",1232,4,Activo,12,2025-07-31,
E-011569,BR-00431,Michael Robbins,Vendedor,"Lunes a Viernes, 9:00–18:00",1451,14,De vacaciones,12,2025-01-17,
E-011570,BR-00431,Richard Campbell,Vendedor,"Lunes a Viernes, 9:00–18:00",1798,20,Activo,14,2022-06-11,
E-011571,BR-00431,Amanda Delgado,Vendedor,"Martes a Domingo, 11:00–19:00",1395,18,Activo,16,2023-05-28,
E-011572,BR-00431,Keith Freeman,Vendedor,"Lunes a Viernes, 9:00–18:00",1266,18,Activo,16,2025-01-17,
E-011573,BR-00431,Meagan Smith,Vendedor,"Todos los días, 8:00–22:00",1295,9,De baja,17,2023-08-09,2025-07-18
E-011574,BR-00431,Samuel Brown,Vendedor,"Lunes a Sábado, 10:00–20:00",1549,8,Activo,12,2021-04-09,
E-011575,BR-00431,Gregory Park,Vendedor,"Lunes a Viernes, 9:00–18:00",1321,2,Activo,9,2021-06-18,
E-011576,BR-00432,Jeff Lee,Manager,"Todos los días, 8:00–22:00",2510,3,Activo,12,2024-03-03,
E-011577,BR-00432,Sharon Carter,Sub Manager,"Todos los días, 8:00–22:00",1867,4,Activo,7,2023-06-26,
E-011578,BR-00432,Chris Watkins,Vendedor,"Lunes a Viernes, 8:30–17:30",1682,6,Activo,8,2023-05-17,
E-011579,BR-00432,Brittany Camacho,Vendedor,"Todos los días, 8:00–22:00",1353,8,De baja,11,2022-12-01,2024-11-18
E-011580,BR-00432,Daniel Morales,Vendedor,"Todos los días, 8:00–22:00",1355,16,Activo,8,2021-06-20,
E-011581,BR-00432,Richard Roberts,Vendedor,"Todos los días, 8:00–22:00",1532,14,Activo,10,2021-01-29,
E-011582,BR-00432,Travis Robertson,Vendedor,"Lunes a Sábado, 10:00–20:00",1613,1,Activo,10,2024-05-27,
E-011583,BR-00432,Lisa Scott,Vendedor,"Lunes a Sábado, 10:00–20:00",1591,9,Activo,18,2021-04-27,
E-011584,BR-00432,Michelle Martin,Vendedor,"Martes a Domingo, 11:00–19:00",1242,17,Activo,18,2023-11-10,
E-011585,BR-00432,Kevin Summers,Vendedor,"Martes a Domingo, 11:00–19:00",1773,9,Activo,22,2021-03-23,
E-011586,BR-00432,Carla Morales,Vendedor,"Lunes a Viernes, 9:00–18:00",1620,8,Activo,16,2021-02-19,
E-011587,BR-00432,Joshua Randolph,Vendedor,"Lunes a Viernes, 8:30–17:30",1445,1,Activo,9,2024-03-15,
E-011588,BR-00432,Robin Brown,Vendedor,"Lunes a Viernes, 8:30–17:30",1619,8,Activo,22,2021-07-07,
E-011589,BR-00432,Ashley Collins,Vendedor,"Lunes a Viernes, 8:30–17:30",1373,7,Activo,20,2022-06-24,
E-011590,BR-00432,Lori Price,Vendedor,"Martes a Domingo, 11:00–19:00",1397,13,Activo,9,2022-03-03,
E-011591,BR-00432,John Gonzalez,Vendedor,"Lunes a Sábado, 10:00–20:00",1205,15,Activo,9,2024-01-26,
E-011592,BR-00432,Paul Wolfe,Vendedor,"Todos los días, 8:00–22:00",1213,5,Activo,22,2024-07-28,
E-011593,BR-00432,Zachary Wolfe,Vendedor,"Lunes a Sábado, 10:00–20:00",1337,20,Activo,12,2025-08-01,
E-011594,BR-00432,Samantha Potter,Vendedor,"Lunes a Viernes, 9:00–18:00",1502,7,De vacaciones,7,2021-01-30,
E-011595,BR-00432,David Sandoval,Vendedor,"Martes a Domingo, 11:00–19:00",1245,12,De baja,17,2020-10-08,2024-01-07
E-011596,BR-00433,Douglas Hunter,Manager,"Lunes a Sábado, 10:00–20:00",3377,10,Activo,7,2021-01-31,
E-011597,BR-00433,Kenneth Murillo,Sub Manager,"Lunes a Viernes, 8:30–17:30",2419,4,Activo,11,2020-10-01,
E-011598,BR-00433,Daniel Dennis,Vendedor,"Lunes a Viernes, 8:30–17:30",1404,6,Activo,16,2021-09-27,
E-011599,BR-00433,John Green,Vendedor,"Lunes a Viernes, 8:30–17:30",1262,9,Activo,13,2024-03-26,
E-011600,BR-00433,Joshua Reyes,Vendedor,"Lunes a Viernes, 9:00–18:00",1690,7,Activo,14,2022-08-10,
E-011601,BR-00433,Michael Hensley,Vendedor,"Lunes a Viernes, 9:00–18:00",1742,15,Activo,14,2024-03-29,
E-011602,BR-00433,Maureen Walters,Vendedor,"Martes a Domingo, 11:00–19:00",1449,16,Activo,18,2022-06-14,
E-011603,BR-00433,Joshua Gillespie,Vendedor,"Todos los días, 8:00–22:00",1769,12,De baja,8,2022-07-09,2022-09-08
E-011604,BR-00433,Beth Roman,Vendedor,"Todos los días, 8:00–22:00",1344,15,Activo,10,2025-01-10,
E-011605,BR-00433,Victoria Arellano,Vendedor,"Lunes a Viernes, 9:00–18:00",1533,14,Activo,16,2025-02-08,
E-011606,BR-00433,Jason Floyd,Vendedor,"Lunes a Viernes, 9:00–18:00",1293,0,Activo,21,2021-08-22,
E-011607,BR-00433,Joseph Walker,Vendedor,"Lunes a Sábado, 10:00–20:00",1748,17,Despedido,0,2023-06-22,2024-07-18
E-011608,BR-00433,Tiffany Doyle,Vendedor,"Lunes a Viernes, 8:30–17:30",1642,7,Activo,10,2023-05-30,
E-011609,BR-00433,James Hardin,Vendedor,"Lunes a Viernes, 8:30–17:30",1792,13,Activo,17,2021-03-31,
E-011610,BR-00433,Eric Cooper,Vendedor,"Todos los días, 8:00–22:00",1224,18,Activo,12,2022-01-19,
E-011611,BR-00433,Megan Patterson,Vendedor,"Lunes a Sábado, 10:00–20:00",1423,11,Activo,12,2025-04-10,
E-011612,BR-00433,Jessica Howard,Vendedor,"Lunes a Sábado, 10:00–20:00",1340,16,Activo,20,2024-04-24,
E-011613,BR-00433,Anthony Mitchell,Vendedor,"Lunes a Viernes, 9:00–18:00",1551,3,Activo,7,2024-02-05,
E-011614,BR-00434,Jason Allen MD,Manager,"Lunes a Viernes, 8:30–17:30",2904,19,De baja,15,2021-01-15,2023-07-21
E-011615,BR-00434,Samantha Jones,Sub Manager,"Martes a Domingo, 11:00–19:00",2022,10,Activo,16,2025-01-30,
E-011616,BR-00434,Kimberly Bailey,Vendedor,"Lunes a Viernes, 9:00–18:00",1465,18,Activo,18,2021-05-24,
E-011617,BR-00434,Rhonda Cisneros,Vendedor,"Lunes a Viernes, 9:00–18:00",1720,1,Activo,16,2025-04-06,
E-011618,BR-00434,Tracy Zuniga,Vendedor,"Lunes a Sábado, 10:00–20:00",1740,3,Activo,19,2024-02-23,
E-011619,BR-00434,Kayla Wilson,Vendedor,"Lunes a Sábado, 10:00–20:00",1581,20,De vacaciones,9,2024-01-06,
E-011620,BR-00434,Ashley Campbell,Vendedor,"Martes a Domingo, 11:00–19:00",1693,18,Activo,17,2024-10-03,
E-011621,BR-00434,Christine Davila,Vendedor,"Lunes a Viernes, 8:30–17:30",1479,6,Activo,21,2024-03-29,
E-011622,BR-00434,Sydney Gillespie,Vendedor,"Lunes a Viernes, 9:00–18:00",1364,2,De baja,11,2021-04-08,2025-05-30
E-011623,BR-00434,Marie Mccullough,Vendedor,"Martes a Domingo, 11:00–19:00",1465,19,Despedido,0,2025-06-07,2025-07-05
E-011624,BR-00434,Katherine Hernandez,Vendedor,"Todos los días, 8:00–22:00",1269,4,Activo,10,2020-08-27,
E-011625,BR-00434,Laurie Foster,Vendedor,"Martes a Domingo, 11:00–19:00",1443,3,Activo,19,2021-04-19,
E-011626,BR-00434,Kimberly Shaffer,Vendedor,"Lunes a Sábado, 10:00–20:00",1470,5,Activo,11,2022-05-01,
E-011627,BR-00434,Nichole Ross,Vendedor,"Martes a Domingo, 11:00–19:00",1387,1,Activo,20,2024-10-16,
E-011628,BR-00434,Chelsea Hays,Vendedor,"Todos los días, 8:00–22:00",1363,10,Activo,14,2023-03-04,
E-011629,BR-00434,Ashley Atkins,Vendedor,"Todos los días, 8:00–22:00",1741,9,Activo,16,2022-07-23,
E-011630,BR-00434,Robin Hoffman,Vendedor,"Martes a Domingo, 11:00–19:00",1373,6,Activo,7,2024-07-20,
E-011631,BR-00434,Nathaniel Kelly,Vendedor,"Lunes a Viernes, 9:00–18:00",1408,19,Activo,16,2024-11-16,
E-011632,BR-00434,Heidi Smith,Vendedor,"Lunes a Viernes, 8:30–17:30",1407,13,Activo,13,2021-03-20,
E-011633,BR-00435,Cynthia Tucker,Manager,"Lunes a Viernes, 8:30–17:30",3384,19,Activo,7,2020-09-02,
E-011634,BR-00435,Christian Jackson,Sub Manager,"Todos los días, 8:00–22:00",2038,9,Activo,19,2024-04-18,
E-011635,BR-00435,Dale Perez,Vendedor,"Lunes a Sábado, 10:00–20:00",1493,14,Activo,10,2022-07-10,
E-011636,BR-00435,Patrick Osborn,Vendedor,"Lunes a Sábado, 10:00–20:00",1754,13,Activo,7,2022-04-27,
E-011637,BR-00435,Michael Flores,Vendedor,"Lunes a Viernes, 8:30–17:30",1279,18,Activo,14,2021-10-31,
E-011638,BR-00435,Jessica Mcdonald,Vendedor,"Todos los días, 8:00–22:00",1534,15,Activo,19,2024-10-27,
E-011639,BR-00435,Brenda Powell,Vendedor,"Todos los días, 8:00–22:00",1356,13,De baja,8,2025-05-30,2025-06-01
E-011640,BR-00435,Garrett Sharp,Vendedor,"Martes a Domingo, 11:00–19:00",1637,14,Activo,10,2025-08-03,
E-011641,BR-00435,Scott Griffin MD,Vendedor,"Lunes a Viernes, 9:00–18:00",1279,10,Activo,10,2023-02-01,
E-011642,BR-00435,Dana Fleming,Vendedor,"Lunes a Sábado, 10:00–20:00",1209,15,Activo,22,2023-10-11,
E-011643,BR-00435,Craig Campbell,Vendedor,"Martes a Domingo, 11:00–19:00",1740,20,Activo,21,2024-06-28,
E-011644,BR-00435,Erica Cisneros PhD,Vendedor,"Todos los días, 8:00–22:00",1568,0,Activo,20,2022-04-11,
E-011645,BR-00435,Amanda Bartlett DVM,Vendedor,"Todos los días, 8:00–22:00",1586,3,Activo,22,2022-03-15,
E-011646,BR-00435,Charles Douglas,Vendedor,"Martes a Domingo, 11:00–19:00",1616,6,De vacaciones,0,2023-03-25,
E-011647,BR-00435,Joseph Reed,Vendedor,"Todos los días, 8:00–22:00",1782,13,Activo,8,2025-04-06,
E-011648,BR-00435,Virginia Page,Vendedor,"Lunes a Sábado, 10:00–20:00",1704,14,Activo,12,2022-01-14,
E-011649,BR-00435,Victor Roberts,Vendedor,"Lunes a Sábado, 10:00–20:00",1574,9,Activo,21,2021-06-10,
E-011650,BR-00435,Peter Larson,Vendedor,"Lunes a Sábado, 10:00–20:00",1588,7,Activo,19,2024-10-03,
E-011651,BR-00435,James Walker,Vendedor,"Lunes a Viernes, 8:30–17:30",1424,19,Activo,8,2025-07-24,
E-011652,BR-00435,Gary Harper,Vendedor,"Lunes a Viernes, 9:00–18:00",1492,5,Activo,21,2023-03-15,
E-011653,BR-00436,Brooke Evans,Manager,"Martes a Domingo, 11:00–19:00",2918,10,Activo,16,2021-02-10,
E-011654,BR-00436,Justin Key,Sub Manager,"Lunes a Viernes, 8:30–17:30",2261,20,Activo,22,2023-05-19,
E-011655,BR-00436,Sarah Edwards,Vendedor,"Todos los días, 8:00–22:00",1457,0,Activo,7,2020-10-31,
E-011656,BR-00436,Bryan Li,Vendedor,"Todos los días, 8:00–22:00",1670,7,Activo,16,2025-02-11,
